w_pdiff,w_ncasc,w_pmir,w_core,l_all,iss,vbnv,PSRR_DB,VREF,TC,LOOP_GAIN_DB,PHASE_MARGIN_DEG,GAIN_MARGIN_DB,POWER_UW,PSRR_100HZ_DB,sim_ok,sim_failure
7.465225240135318,29.645024610810353,12.321115439767954,58.70781168841667,5.944317866238368,2.62636997352187,1.5208573779563392,-8.94806,0.8034323,31.03729,49.2981,74.14,33.0644,34.76153,42.75773,1,
30.487656632090673,25.444165457329614,28.649676673359046,31.12721725758277,4.391102637555226,39.31624287529628,1.200281347796178,-34.299,0.8018238,36.17586,62.8369,0.9850000000000136,0.227163,140.3439,63.62491,1,
18.45606386558113,17.39230155477947,6.534809375926448,3.782929369959618,0.7791610060732281,26.021035241763027,1.2138751462702384,13.80743,0.7991465,23.1224,55.5101,-9.123999999999995,-2.93196,102.0087,51.41809,1,
38.26641730160915,30.896870991669743,39.55985115558349,30.050360436859517,7.168945457397385,16.775578073552612,1.112863318468055,-9.93633,0.8000857,21.75828,53.5836,16.181999999999988,3.24984,75.39023,55.99632,1,
8.474733956665268,3.577994328220459,16.433677126194034,17.909522700572857,0.32998456856594727,20.25754667096994,1.2627178887265438,32.59303,0.7871254,268.5283,42.8975,43.91999999999999,9.63627,85.32407,45.84684,1,
21.547813992463862,27.573906080916956,13.68186617689655,24.973273828664933,3.5313424979480703,25.36468486068923,1.3229169520575952,-17.4001,0.8023907,41.88166,62.7217,26.38900000000001,6.88904,100.1759,61.05992,1,
18.56302964881414,13.92393154157978,10.764943078637133,25.631429298703882,5.879213323739822,16.316763173179517,1.119092077548921,-7.20739,0.8020734,28.63865,57.0221,39.093999999999994,8.24633,74.12792,63.41361,1,
21.99801986683882,37.778429127608,25.875783514067976,24.454611535843245,5.484238178474686,23.074977203753757,1.3893607335840874,-14.2442,0.8016007,29.8282,50.6855,44.86699999999999,13.4269,93.57201,61.48709,1,
22.540278699805288,13.468284108940944,32.97136256065403,52.4493268859653,3.221063429739274,22.34514550575714,1.244273693939065,-9.98259,0.8018582,39.83172,66.9832,24.784999999999997,5.04573,91.46543,57.86431,1,
39.00659581530117,11.456214132433331,33.779244486983856,13.13990141087987,2.91165134596591,24.459769155808292,1.4195651136837795,-14.2651,0.8010354,37.09139,59.9657,-5.659999999999997,-1.47193,97.52522,53.64197,1,
1.6966585753000536,33.114860398987354,38.34470985303198,46.35515709696151,0.48793613687912574,13.370947192872919,1.2931806413501798,19.44267,0.7944656,118.2705,44.856,56.425,19.7601,65.55517,46.82213,1,
35.981006446062814,36.951335406199235,2.555610946480651,54.31107462568971,5.624380707275598,36.01690341634257,1.3830295680363074,-15.1651,0.8113996,59.0943,58.1442,29.133999999999986,8.77853,131.1938,45.29577,1,
29.15205298251612,9.067289254214048,7.797990328707582,19.79270499659528,4.844155871018935,34.29861544700816,1.0245915266637793,-25.6042,0.8026169,36.23752,61.6936,1.0910000000000082,0.230841,125.9224,51.45671,1,
31.430962746251616,33.83611521805657,18.437087725528563,52.32072696979284,5.391139128914684,15.296670958928301,1.5594903485476734,-12.7273,0.8023734,27.66263,53.8086,43.54599999999999,12.6841,71.2075,58.2526,1,
5.1926364651174515,23.50234909956686,18.82411536505415,38.961982037032804,1.159362560708491,15.845705091077832,1.3915186045106358,6.409442,0.8013454,20.95264,57.9328,50.357,14.8976,72.76243,58.94276,1,
