corner,vdd,algo,run,feasible,penalty,objective,VREF,TC,LOOP_GAIN_DB,PHASE_MARGIN_DEG,GAIN_MARGIN_DB,POWER_UW,sim_failure
ss,1.98,PSO,10,0,3,15.61737,0.2048092,35810.79,19.3471,261.34069999999997,36.4433,5.031709,
ss,1.98,PSO,11,0,2,45.89936,1.222135,15.65566,57.5156,59.745000000000005,27.0969,26.54888,
ss,1.98,PSO,12,0,3,29.62024,1.21575,157.4287,30.9868,88.2226,50.4677,21.19655,
ss,1.98,PSO,13,0,3,32.9999,1.211167,3259.078,58.1248,58.931,14.5974,54.69586,
ss,1.98,PSO,14,0,2,53.87903,1.221923,11.40279,54.1377,59.283,27.7176,23.90609,
ss,1.98,PSO,15,0,6,-200.0,,,,,,,no_convergence
ss,1.98,PSO,16,0,6,-200.0,,,,,,,measure_failed
ss,1.98,PSO,17,0,6,-200.0,,,,,,,measure_failed
ss,1.98,PSO,18,0,6,-200.0,,,,,,,measure_failed
ss,1.98,PSO,19,0,1,33.28045,1.21695,15.49826,52.4918,76.049,22.7074,54.84539,
ss,1.98,PSO,20,0,6,-200.0,,,,,,,measure_failed
ss,1.98,PSO,21,0,3,25.29279,0.1748254,12672.99,33.4593,221.552,32.5789,13.98492,
ss,1.98,PSO,22,0,6,-200.0,,,,,,,measure_failed
ss,1.98,PSO,23,0,2,33.13993,1.224374,33.39245,56.3803,65.523,24.4067,43.90049,
ss,1.98,PSO,24,0,2,30.317,1.213498,6269.81,50.3178,77.053,23.9657,54.82631,
ss,1.98,PSO,25,0,1,27.38285,1.220024,23.88428,54.313,59.42100000000001,20.6835,30.37788,
ss,1.98,PSO,26,0,3,32.4018,1.210219,5764.771,55.7858,59.712999999999994,22.241,54.61659,
ss,1.98,PSO,27,0,6,-200.0,,,,,,,measure_failed
ss,1.98,PSO,28,0,6,-200.0,,,,,,,no_convergence
ss,1.98,PSO,29,0,1,44.27671,1.225547,20.21608,51.0186,67.438,29.5854,33.53434,
