case,case_name,dim,run,seed,algo,pop,best_fitness,PSRR_DB,penalty,is_feasible,VREF,TC,LOOP_GAIN_DB,PHASE_MARGIN_DEG,GAIN_MARGIN_DB,POWER_UW,viol_vref,viol_tc,viol_loop_gain,viol_phase_margin,viol_gain_margin,viol_power,first_feasible_eval,best_feasible_found,best_feasible_fitness,best_feasible_PSRR,best_feasible_VREF,best_feasible_TC,best_feasible_LOOP_GAIN_DB,best_feasible_PHASE_MARGIN_DEG,best_feasible_GAIN_MARGIN_DB,best_feasible_POWER_UW,runtime_sec,eval_budget,actual_evals,last_improvement_eval,convergence_auc,sim_evals_worker_cum,sim_ok_worker_cum,sim_failures_worker_cum,server_restarts_worker_cum,psrr_def,PSRR_WC_DB,PSRR_100HZ_DB,best_feasible_PSRR_WC_DB,best_feasible_PSRR_100HZ_DB,evaluator_recovers_timeouts,x_w_pdiff,x_w_ncasc,x_w_pmir,x_w_core,x_l_all,x_iss,x_vbnv,xf_w_pdiff,xf_w_ncasc,xf_w_pmir,xf_w_core,xf_l_all,xf_iss,xf_vbnv,c_VREF_min,c_VREF_max,c_TC_max,c_LoopGain_min,c_PhaseMargin_min,c_GainMargin_min,c_Power_max
banba,SKY130-BGR-banba,7,6,318345,GA,40,-51.96292,51.96292,0,1,0.8015645,17.02126,50.3477,62.855,20.0128,80.54278,0,0,0,0,0,0,9.0,1,-51.96292,51.96292,0.8015645,17.02126,50.3477,62.855,20.0128,80.54278,41200.600396595895,150000,150000,113200.0,-50.4514512697418,150001,149998,no_convergence=1;timeout=2,0,PSRR_worst_case_10Hz_10MHz,51.96292,51.96292,51.96292,51.96292,1,1.61,1.0,6.085,9.84,0.86,18.53939317202644,1.35645953412497,1.61,1.0,6.085,9.84,0.86,18.53939317202644,1.35645953412497,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,7,319345,GA,40,-26.82531,26.82531,0,1,0.8009054,25.99936,40.2617,80.6212,27.5544,50.42768,0,0,0,0,0,0,50.0,1,-26.82531,26.82531,0.8009054,25.99936,40.2617,80.6212,27.5544,50.42768,54107.99307797104,150000,150000,138720.0,-24.55825744204861,150001,149998,measure_failed=2;timeout=1,0,PSRR_worst_case_10Hz_10MHz,26.82531,41.12543,26.82531,41.12543,1,2.04,1.0,7.175,8.425,7.705,8.105881534652761,0.9000000018947961,2.04,1.0,7.175,8.425,7.705,8.105881534652761,0.9000000018947961,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,8,320345,GA,40,-26.65052,26.65052,0,1,0.8012861,25.99533,40.6595,80.5786,27.3843,50.42498,0,0,0,0,0,0,11.0,1,-26.65052,26.65052,0.8012861,25.99533,40.6595,80.5786,27.3843,50.42498,56226.04170691967,150000,150000,148280.0,-23.417974477363188,150001,149971,measure_failed=17;no_convergence=3;timeout=10,0,PSRR_worst_case_10Hz_10MHz,26.65052,41.39257,26.65052,41.39257,1,2.23,1.0,7.355,9.34,7.965000000000001,8.099844922280868,0.900000003036063,2.23,1.0,7.355,9.34,7.965000000000001,8.099844922280868,0.900000003036063,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,9,321345,GA,40,-54.16383,54.16383,0,1,0.8015776,25.01658,45.7581,68.166,20.1511,61.63375,0,0,0,0,0,0,17.0,1,-54.16383,54.16383,0.8015776,25.01658,45.7581,68.166,20.1511,61.63375,32073.58647481352,150000,150000,133040.0,-53.71120436596244,150001,149998,no_convergence=3,0,PSRR_worst_case_10Hz_10MHz,54.16383,54.16476,54.16383,54.16476,1,1.695,1.0,1.805,6.855,0.625,11.958596235491669,1.6412393880522271,1.695,1.0,1.805,6.855,0.625,11.958596235491669,1.6412393880522271,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,10,322345,GA,40,-26.79231,26.79231,0,1,0.8010622,25.99579,40.4786,80.518,27.4259,50.94799,0,0,0,0,0,0,45.0,1,-26.79231,26.79231,0.8010622,25.99579,40.4786,80.518,27.4259,50.94799,47757.3231850192,150000,150000,138200.0,-22.55257162211081,150001,149992,measure_failed=3;no_convergence=6,0,PSRR_worst_case_10Hz_10MHz,26.79231,41.25085,26.79231,41.25085,1,1.985,1.0,7.09,8.285,7.475,8.284817243494567,0.9000000011297147,1.985,1.0,7.09,8.285,7.475,8.284817243494567,0.9000000011297147,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,11,323345,GA,40,-26.80036,26.80036,0,1,0.8004403,25.99781,40.1755,79.796,26.6637,51.71609,0,0,0,0,0,0,39.0,1,-26.80036,26.80036,0.8004403,25.99781,40.1755,79.796,26.6637,51.71609,35863.05199587345,150000,150000,148080.0,-26.60677034937566,150001,149999,no_convergence=2,0,PSRR_worst_case_10Hz_10MHz,26.80036,41.5607,26.80036,41.5607,1,2.19,1.0,7.04,7.61,7.725,8.55927569190497,0.9000000001811036,2.19,1.0,7.04,7.61,7.725,8.55927569190497,0.9000000001811036,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,12,324345,GA,40,-23.63848,23.63848,0,1,0.7980007,25.99907,41.033,77.184,31.4264,51.39855,0,0,0,0,0,0,89.0,1,-23.63848,23.63848,0.7980007,25.99907,41.033,77.184,31.4264,51.39855,41509.85999460518,150000,150000,144840.0,-21.27097226281509,150001,149959,measure_failed=31;no_convergence=11,0,PSRR_worst_case_10Hz_10MHz,23.63848,42.15386,23.63848,42.15386,1,2.34,1.0,39.935,22.315,6.99,8.472032636905592,0.9607681746817728,2.34,1.0,39.935,22.315,6.99,8.472032636905592,0.9607681746817728,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,13,325345,GA,40,-26.80366,26.80366,0,1,0.8009668,25.99813,40.4805,80.3204,27.2046,51.23293,0,0,0,0,0,0,35.0,1,-26.80366,26.80366,0.8009668,25.99813,40.4805,80.3204,27.2046,51.23293,36269.21937160939,150000,150000,142240.0,-26.013011630977545,150001,149988,measure_failed=6;no_convergence=7,0,PSRR_worst_case_10Hz_10MHz,26.80366,41.38561,26.80366,41.38561,1,2.05,1.0,7.12,8.215,7.535,8.384914207580005,0.9000000000888023,2.05,1.0,7.12,8.215,7.535,8.384914207580005,0.9000000000888023,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,14,326345,GA,40,-26.84336,26.84336,0,1,0.8008151,25.99851,40.157,80.5703,27.4022,50.24065,0,0,0,0,0,0,92.0,1,-26.84336,26.84336,0.8008151,25.99851,40.157,80.5703,27.4022,50.24065,48553.26358593255,150000,150000,148880.0,-24.289492625917504,150001,149989,measure_failed=10;no_convergence=2,0,PSRR_worst_case_10Hz_10MHz,26.84336,41.1333,26.84336,41.1333,1,2.125,1.0,7.01,8.34,7.91,8.04203241262515,0.900000072962958,2.125,1.0,7.01,8.34,7.91,8.04203241262515,0.900000072962958,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,15,327345,GA,40,-26.82071,26.82071,0,1,0.8008444,25.99983,40.1185,80.7693,27.7378,49.91272,0,0,0,0,0,0,70.0,1,-26.82071,26.82071,0.8008444,25.99983,40.1185,80.7693,27.7378,49.91272,43487.28087217733,150000,150000,137520.0,-24.87043944126294,150001,149999,no_convergence=2,0,PSRR_worst_case_10Hz_10MHz,26.82071,40.98946,26.82071,40.98946,1,2.0700000000000003,1.0,7.25,8.629999999999999,7.885000000000001,7.927638299504807,0.900000000044046,2.0700000000000003,1.0,7.25,8.629999999999999,7.885000000000001,7.927638299504807,0.900000000044046,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,16,328345,GA,40,-54.68274,54.68274,0,1,0.8017169,13.91635,44.8922,62.459,20.0213,140.1801,0,0,0,0,0,0,64.0,1,-54.68274,54.68274,0.8017169,13.91635,44.8922,62.459,20.0213,140.1801,44717.10408990458,150000,150000,73000.0,-51.38058849362329,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,54.68274,54.68274,54.68274,54.68274,1,1.17,1.0,14.445,8.815000000000001,0.8350000000000001,39.24423388458492,1.4000381658934864,1.17,1.0,14.445,8.815000000000001,0.8350000000000001,39.24423388458492,1.4000381658934864,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,17,329345,GA,40,-57.73236,57.73236,0,1,0.8014042,19.54675,43.6008,67.081,20.0449,112.5316,0,0,0,0,0,0,65.0,1,-57.73236,57.73236,0.8014042,19.54675,43.6008,67.081,20.0449,112.5316,43720.86468318477,150000,150000,123760.0,-54.34180388327922,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,57.73236,57.73236,57.73236,57.73236,1,1.0,1.0,8.34,6.465,0.7250000000000001,29.64310658294588,1.4300160000646398,1.0,1.0,8.34,6.465,0.7250000000000001,29.64310658294588,1.4300160000646398,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,18,330345,GA,40,-53.00536,53.00536,0,1,0.8019855,17.09318,45.9818,60.93899999999999,20.1177,142.318,0,0,0,0,0,0,203.0,1,-53.00536,53.00536,0.8019855,17.09318,45.9818,60.93899999999999,20.1177,142.318,46070.9948107414,150000,150000,143520.0,-46.80296050296002,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,53.00536,53.0055,53.00536,53.0055,1,1.265,1.0,15.225,9.63,0.91,39.9857601518401,1.3589163997598277,1.265,1.0,15.225,9.63,0.91,39.9857601518401,1.3589163997598277,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,19,331345,GA,40,-26.83566,26.83566,0,1,0.8007476,25.99995,40.2063,80.3826,27.2625,50.71217,0,0,0,0,0,0,142.0,1,-26.83566,26.83566,0.8007476,25.99995,40.2063,80.3826,27.2625,50.71217,33173.69749084115,150000,150000,125160.0,-24.853112814518763,150001,149996,measure_failed=2;no_convergence=3,0,PSRR_worst_case_10Hz_10MHz,26.83566,41.25125,26.83566,41.25125,1,2.1100000000000003,1.0,7.1000000000000005,8.185,7.78,8.206667898042449,0.9000001831761135,2.1100000000000003,1.0,7.1000000000000005,8.185,7.78,8.206667898042449,0.9000001831761135,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,20,332345,GA,40,-51.12419,51.12419,0,1,0.800734,18.79942,51.0652,60.883,20.0,70.86838,0,0,0,0,0,0,124.0,1,-51.12419,51.12419,0.800734,18.79942,51.0652,60.883,20.0,70.86838,26362.44124796241,150000,150000,147120.0,-48.57699617684118,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,51.12419,51.12434,51.12419,51.12434,1,1.955,1.0,6.625,10.51,0.81,15.187975418710906,1.4017723080370177,1.955,1.0,6.625,10.51,0.81,15.187975418710906,1.4017723080370177,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,21,333345,GA,40,-26.799,26.799,0,1,0.8007411,25.9994,40.2592,80.2973,27.2146,51.12999,0,0,0,0,0,0,32.0,1,-26.799,26.799,0.8007411,25.9994,40.2592,80.2973,27.2146,51.12999,40024.95848397911,150000,150000,120360.0,-26.476966604910697,150001,149990,measure_failed=3;no_convergence=8,0,PSRR_worst_case_10Hz_10MHz,26.799,41.28845,26.799,41.28845,1,2.03,1.0,7.0600000000000005,7.915,7.555000000000001,8.3520258524755,0.9000000015330968,2.03,1.0,7.0600000000000005,7.915,7.555000000000001,8.3520258524755,0.9000000015330968,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,22,334345,GA,40,-54.3686,54.3686,0,1,0.8006773,22.52638,48.385,65.16,20.0356,71.34372,0,0,0,0,0,0,162.0,1,-54.3686,54.3686,0.8006773,22.52638,48.385,65.16,20.0356,71.34372,40684.67892694101,150000,150000,134280.0,-47.61880158257722,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,54.3686,54.3757,54.3686,54.3757,1,1.435,1.0,4.505,7.485,0.735,15.350454432225485,1.4378582492445502,1.435,1.0,4.505,7.485,0.735,15.350454432225485,1.4378582492445502,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,23,335345,GA,40,-26.80368,26.80368,0,1,0.8008765,25.98895,40.1546,80.7789,27.789,50.09695,0,0,0,0,0,0,8.0,1,-26.80368,26.80368,0.8008765,25.98895,40.1546,80.7789,27.789,50.09695,41040.822487063706,150000,150000,148560.0,-24.61314975341836,150001,149976,measure_failed=25,0,PSRR_worst_case_10Hz_10MHz,26.80368,40.97191,26.80368,40.97191,1,1.995,1.0,7.235,8.49,7.710000000000001,7.991338998536312,0.9000000086939949,1.995,1.0,7.235,8.49,7.710000000000001,7.991338998536312,0.9000000086939949,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,24,336345,GA,40,-56.94627,56.94627,0,1,0.8014289,18.00647,42.9254,65.802,20.0201,133.5729,0,0,0,0,0,0,139.0,1,-56.94627,56.94627,0.8014289,18.00647,42.9254,65.802,20.0201,133.5729,33731.20226215571,150000,150000,149480.0,-53.50226283963894,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,56.94627,56.94984,56.94627,56.94984,1,1.0,1.0,11.345,6.735,0.755,36.95044581263755,1.4388090168689625,1.0,1.0,11.345,6.735,0.755,36.95044581263755,1.4388090168689625,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,25,337345,GA,40,-53.62786,53.62786,0,1,0.8019772,16.13361,45.6873,61.449,20.0131,142.3614,0,0,0,0,0,0,40.0,1,-53.62786,53.62786,0.8019772,16.13361,45.6873,61.449,20.0131,142.3614,43531.70988714322,150000,150000,125360.0,-53.29878471106474,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,53.62786,53.62786,53.62786,53.62786,1,1.24,1.0,15.075,9.62,0.88,39.99999942956711,1.3714384548091378,1.24,1.0,15.075,9.62,0.88,39.99999942956711,1.3714384548091378,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,26,338345,GA,40,-23.47391,23.47391,0,1,0.7980241,25.99982,41.8106,76.501,32.6055,41.12969,0,0,0,0,0,0,111.0,1,-23.47391,23.47391,0.7980241,25.99982,41.8106,76.501,32.6055,41.12969,32516.51698355749,150000,150000,133120.0,-21.605695647254315,150001,149978,measure_failed=17;no_convergence=6,0,PSRR_worst_case_10Hz_10MHz,23.47391,40.81649,23.47391,40.81649,1,3.0,1.0,37.06,23.56,7.595000000000001,4.905332729741253,0.9735780723823064,3.0,1.0,37.06,23.56,7.595000000000001,4.905332729741253,0.9735780723823064,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,27,339345,GA,40,-49.33807,49.33807,0,1,0.8015263,20.29386,52.4157,60.027,20.0007,76.77772,0,0,0,0,0,0,98.0,1,-49.33807,49.33807,0.8015263,20.29386,52.4157,60.027,20.0007,76.77772,34616.29757403955,150000,150000,146280.0,-47.22980373381823,150001,149998,measure_failed=3,0,PSRR_worst_case_10Hz_10MHz,49.33807,49.33807,49.33807,49.33807,1,2.095,1.0,6.98,11.64,0.965,17.235311086977063,1.238041361333574,2.095,1.0,6.98,11.64,0.965,17.235311086977063,1.238041361333574,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,28,340345,GA,40,-55.21672,55.21672,0,1,0.8008197,22.49665,47.946,66.025,20.0077,73.8005,0,0,0,0,0,0,153.0,1,-55.21672,55.21672,0.8008197,22.49665,47.946,66.025,20.0077,73.8005,29449.84746382758,150000,150000,66680.0,-53.1061088828259,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,55.21672,55.21733,55.21672,55.21733,1,1.33,1.0,4.48,7.39,0.7250000000000001,16.20116844233957,1.4275623417167034,1.33,1.0,4.48,7.39,0.7250000000000001,16.20116844233957,1.4275623417167034,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,29,341345,GA,40,-51.75508,51.75508,0,1,0.8019932,20.31,48.6738,61.137,20.0027,107.8555,0,0,0,0,0,0,54.0,1,-51.75508,51.75508,0.8019932,20.31,48.6738,61.137,20.0027,107.8555,28827.206064537168,150000,150000,46840.0,-49.219056161974414,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,51.75508,51.75508,51.75508,51.75508,1,1.515,1.0,10.12,10.52,0.925,28.01979529295679,1.3243982147496984,1.515,1.0,10.12,10.52,0.925,28.01979529295679,1.3243982147496984,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,0,312345,GWO,40,-58.34093,58.34093,0,1,0.8008175,25.21363,42.6307,68.248,20.0005,106.8876,0,0,0,0,0,0,33.0,1,-58.34093,58.34093,0.8008175,25.21363,42.6307,68.248,20.0005,106.8876,52549.07710696757,150000,150000,149960.0,-49.31347727238181,150001,149181,measure_failed=397;no_convergence=423,0,PSRR_worst_case_10Hz_10MHz,58.34093,58.34093,58.34093,58.34093,1,1.0,1.005,7.76,5.859999999999999,0.68,27.68756576201497,1.4697354189630996,1.0,1.005,7.76,5.859999999999999,0.68,27.68756576201497,1.4697354189630996,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,1,313345,GWO,40,-58.44616,58.44616,0,1,0.8008215,25.56163,43.0482,68.471,20.0018,101.4773,0,0,0,0,0,0,47.0,1,-58.44616,58.44616,0.8008215,25.56163,43.0482,68.471,20.0018,101.4773,54949.988631911576,150000,150000,149720.0,-47.74169900658005,150001,149308,measure_failed=316;no_convergence=377,0,PSRR_worst_case_10Hz_10MHz,58.44616,58.44708,58.44616,58.44708,1,1.0,1.03,7.075,5.88,0.675,25.808444303888336,1.4569055662888202,1.0,1.03,7.075,5.88,0.675,25.808444303888336,1.4569055662888202,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,2,314345,GWO,40,-28.82526,28.82526,0,1,0.8011643,21.45514,53.6315,64.717,26.9007,57.15607,0,0,0,0,0,0,1.0,1,-28.82526,28.82526,0.8011643,21.45514,53.6315,64.717,26.9007,57.15607,56628.39119065181,150000,150000,69040.0,-28.14932638917593,150001,148931,measure_failed=606;no_convergence=464,0,PSRR_worst_case_10Hz_10MHz,28.82526,47.05584,28.82526,47.05584,1,1.635,1.02,13.085,15.27,1.065,10.428664281880884,0.9150266095168362,1.635,1.02,13.085,15.27,1.065,10.428664281880884,0.9150266095168362,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,3,315345,GWO,40,-32.22153,32.22153,0,1,0.8005441,21.19998,51.8873,60.688,25.8509,62.70275,0,0,0,0,0,0,214.0,1,-32.22153,32.22153,0.8005441,21.19998,51.8873,60.688,25.8509,62.70275,51550.52487917245,150000,150000,2400.0,-30.351473966526445,150001,148851,measure_failed=676;no_convergence=474,0,PSRR_worst_case_10Hz_10MHz,32.22153,46.90734,32.22153,46.90734,1,1.405,2.71,16.21,10.405,1.11,12.363587941628994,1.1382727422512826,1.405,2.71,16.21,10.405,1.11,12.363587941628994,1.1382727422512826,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,4,316345,GWO,40,-57.38968,57.38968,0,1,0.8008035,24.91361,41.0324,67.502,20.0001,130.4934,0,0,0,0,0,0,117.0,1,-57.38968,57.38968,0.8008035,24.91361,41.0324,67.502,20.0001,130.4934,57072.66223536059,150000,150000,149840.0,-50.14675305203701,150001,149827,measure_failed=13;no_convergence=161,0,PSRR_worst_case_10Hz_10MHz,57.38968,57.39116,57.38968,57.39116,1,1.0,1.035,11.02,6.085,0.6900000000000001,35.88482195579107,1.5221594132948584,1.0,1.035,11.02,6.085,0.6900000000000001,35.88482195579107,1.5221594132948584,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,5,317345,GWO,40,-36.61686,36.61686,0,1,0.8019281,25.38881,56.6336,63.622,20.5611,55.43008,0,0,0,0,0,0,116.0,1,-36.61686,36.61686,0.8019281,25.38881,56.6336,63.622,20.5611,55.43008,60862.04049965739,150000,150000,24680.0,-32.79991617609118,150001,148971,measure_failed=568;no_convergence=462,0,PSRR_worst_case_10Hz_10MHz,36.61686,48.19658,36.61686,48.19658,1,2.5,2.645,4.78,15.22,1.115,9.82141596113352,1.1959250295875437,2.5,2.645,4.78,15.22,1.115,9.82141596113352,1.1959250295875437,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,6,318345,GWO,40,-57.8204,57.8204,0,1,0.801117,21.80516,42.9371,67.141,20.0004,117.5343,0,0,0,0,0,0,9.0,1,-57.8204,57.8204,0.801117,21.80516,42.9371,67.141,20.0004,117.5343,54424.98268393427,150000,150000,150000.0,-53.65438475353168,150001,149868,measure_failed=4;no_convergence=129,0,PSRR_worst_case_10Hz_10MHz,57.8204,57.8204,57.8204,57.8204,1,1.0,1.0,9.285,6.44,0.7100000000000001,31.382556842924146,1.4519444112376512,1.0,1.0,9.285,6.44,0.7100000000000001,31.382556842924146,1.4519444112376512,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,7,319345,GWO,40,-26.84949,26.84949,0,1,0.8009116,25.98554,40.2224,80.6699,27.556,50.22904,0,0,0,0,0,0,67.0,1,-26.84949,26.84949,0.8009116,25.98554,40.2224,80.6699,27.556,50.22904,61032.73066051304,150000,150000,149960.0,-23.824094867264783,150001,148906,measure_failed=612;no_convergence=481;timeout=2,0,PSRR_worst_case_10Hz_10MHz,26.84949,41.08418,26.84949,41.08418,1,2.06,1.0,7.08,8.43,7.785,8.036818538421572,0.9,2.06,1.0,7.08,8.43,7.785,8.036818538421572,0.9,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,8,320345,GWO,40,-57.44339,57.44339,0,1,0.8008905,23.25972,41.6693,67.004,20.0007,129.7288,0,0,0,0,0,0,11.0,1,-57.44339,57.44339,0.8008905,23.25972,41.6693,67.004,20.0007,129.7288,50217.40085273981,150000,150000,150000.0,-44.43301128250855,150001,148891,measure_failed=590;no_convergence=520,0,PSRR_worst_case_10Hz_10MHz,57.44339,57.44339,57.44339,57.44339,1,1.0,1.025,11.05,6.245,0.7050000000000001,35.619299078790505,1.4958399859907656,1.0,1.025,11.05,6.245,0.7050000000000001,35.619299078790505,1.4958399859907656,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,9,321345,GWO,40,-57.96458,57.96458,0,1,0.8008647,24.24122,42.6669,67.709,20.0024,112.4179,0,0,0,0,0,0,17.0,1,-57.96458,57.96458,0.8008647,24.24122,42.6669,67.709,20.0024,112.4179,49944.804070428014,150000,150000,150000.0,-53.86120061693745,150001,149886,measure_failed=2;no_convergence=113,0,PSRR_worst_case_10Hz_10MHz,57.96458,57.96458,57.96458,57.96458,1,1.0,1.05,8.66,6.15,0.6900000000000001,29.607780476771307,1.463015668288863,1.0,1.05,8.66,6.15,0.6900000000000001,29.607780476771307,1.463015668288863,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,10,322345,GWO,40,-32.6221,32.6221,0,1,0.801193,24.06033,55.258,61.123000000000005,25.8128,55.98938,0,0,0,0,0,0,53.0,1,-32.6221,32.6221,0.801193,24.06033,55.258,61.123000000000005,25.8128,55.98938,54594.44514838606,150000,150000,50280.0,-28.70457842135614,150001,148929,measure_failed=611;no_convergence=459;timeout=2,0,PSRR_worst_case_10Hz_10MHz,32.6221,47.72533,32.6221,47.72533,1,2.175,1.405,14.435,14.915,1.1749999999999998,10.02552064755521,0.9,2.175,1.405,14.435,14.915,1.1749999999999998,10.02552064755521,0.9,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,11,323345,GWO,40,-31.17547,31.17547,0,1,0.8005009,19.48023,53.1076,62.048,22.8037,61.22286,0,0,0,0,0,0,39.0,1,-31.17547,31.17547,0.8005009,19.48023,53.1076,62.048,22.8037,61.22286,48871.28689529747,150000,150000,50080.0,-29.74839104638031,150001,148916,measure_failed=596;no_convergence=489,0,PSRR_worst_case_10Hz_10MHz,31.17547,48.00884,31.17547,48.00884,1,2.08,1.525,10.46,17.77,0.8250000000000001,11.841104729616012,1.17408914758843,2.08,1.525,10.46,17.77,0.8250000000000001,11.841104729616012,1.17408914758843,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,12,324345,GWO,40,-31.47957,31.47957,0,1,0.8006578,19.49912,54.98,61.509,20.5738,59.40018,0,0,0,0,0,0,56.0,1,-31.47957,31.47957,0.8006578,19.49912,54.98,61.509,20.5738,59.40018,53951.3002742976,150000,150000,65320.0,-28.518635535736905,150001,148986,measure_failed=583;no_convergence=428;timeout=4,0,PSRR_worst_case_10Hz_10MHz,31.47957,49.49792,31.47957,49.49792,1,3.18,1.525,8.645,26.13,0.8,11.204253690842052,1.354017413782855,3.18,1.525,8.645,26.13,0.8,11.204253690842052,1.354017413782855,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,13,325345,GWO,40,-29.38453,29.38453,0,1,0.8008723,19.93887,49.8999,63.338,21.9475,82.98086,0,0,0,0,0,0,35.0,1,-29.38453,29.38453,0.8008723,19.93887,49.8999,63.338,21.9475,82.98086,50442.98478320986,150000,150000,32160.0,-28.1434076645511,150001,148954,measure_failed=581;no_convergence=466,0,PSRR_worst_case_10Hz_10MHz,29.38453,48.60267,29.38453,48.60267,1,1.595,2.4850000000000003,15.04,21.305,0.775,19.3885334300166,1.2671318470106725,1.595,2.4850000000000003,15.04,21.305,0.775,19.3885334300166,1.2671318470106725,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,14,326345,GWO,40,-26.86508,26.86508,0,1,0.8013005,24.57445,56.8485,61.30500000000001,24.7091,60.85998,0,0,0,0,0,0,113.0,1,-26.86508,26.86508,0.8013005,24.57445,56.8485,61.30500000000001,24.7091,60.85998,52813.11183300614,150000,150000,50560.0,-24.20601345045633,150001,148965,measure_failed=581;no_convergence=455,0,PSRR_worst_case_10Hz_10MHz,26.86508,49.18536,26.86508,49.18536,1,2.955,1.35,22.015,27.37,1.22,11.71514580874252,0.9583403841255944,2.955,1.35,22.015,27.37,1.22,11.71514580874252,0.9583403841255944,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,15,327345,GWO,40,-58.02242,58.02242,0,1,0.8010253,22.76855,42.9292,67.52,20.0015,112.6866,0,0,0,0,0,0,109.0,1,-58.02242,58.02242,0.8010253,22.76855,42.9292,67.52,20.0015,112.6866,45439.05612506345,150000,150000,150000.0,-52.5974319953133,150001,149872,measure_failed=2;no_convergence=126;timeout=1,1,PSRR_worst_case_10Hz_10MHz,58.02242,58.02349,58.02242,58.02349,1,1.0,1.02,8.585,6.22,0.7000000000000001,29.69987788404124,1.4543876010095502,1.0,1.02,8.585,6.22,0.7000000000000001,29.69987788404124,1.4543876010095502,0.798,0.802,26.0,40.0,60.0,20.0,400.0
