lambda,case,run,algo,best_fitness,PSRR_DB,penalty,is_feasible,runtime_sec
100.0,hard,13,FA,5.618946230559828,94.38105376944017,1,0,8.520594300003722
100.0,hard,13,PSO,-6.42060604616681,106.42060604616681,1,0,2.0921823999960907
100.0,hard,13,GA,-105.5232023582451,105.5232023582451,0,1,4.262118099955842
100.0,hard,13,ACO,104.30533125651095,95.69466874348905,2,0,3.844217200006824
100.0,hard,14,ABC,-111.20512760880861,111.20512760880861,0,1,3.834211300010793
100.0,hard,14,GWO,92.08109864920857,107.91890135079143,2,0,3.374621900031343
100.0,hard,14,FA,-111.0869755840647,111.0869755840647,0,1,8.509131999977399
100.0,hard,14,PSO,-111.2815245904908,111.2815245904908,0,1,2.121206499985419
100.0,hard,14,GA,-110.93491021704244,110.93491021704244,0,1,4.27761270001065
100.0,hard,14,ACO,92.08109864920857,107.91890135079143,2,0,3.8698016999987885
100.0,hard,15,ABC,-109.3886543852004,109.3886543852004,0,1,3.8255755999707617
100.0,hard,15,GWO,-105.55615607015929,105.55615607015929,0,1,3.446261099947151
100.0,hard,15,FA,-109.60221900078658,109.60221900078658,0,1,8.796589000034146
100.0,hard,15,PSO,-17.171684090501344,117.17168409050134,1,0,2.223636499955319
100.0,hard,15,GA,-109.21164180790288,109.21164180790288,0,1,4.865166300034616
100.0,hard,15,ACO,-114.13433854393914,114.13433854393914,0,1,3.9577969000092708
100.0,hard,16,ABC,-102.90201274977915,102.90201274977915,0,1,3.8046243999851868
100.0,hard,16,GWO,103.40494746191152,96.59505253808848,2,0,3.3881693999865092
100.0,hard,16,FA,106.20990912965144,93.79009087034856,2,0,8.480077199987136
100.0,hard,16,PSO,100.0758848668729,99.9241151331271,2,0,2.132215499994345
100.0,hard,16,GA,6.454276896895678,93.54572310310432,1,0,4.287681700021494
100.0,hard,16,ACO,5.157099535593815,94.84290046440618,1,0,3.8514854999957606
100.0,hard,17,ABC,-111.57059994188204,111.57059994188204,0,1,3.7580742999562062
100.0,hard,17,GWO,-105.34762674474277,105.34762674474277,0,1,3.3770595000241883
100.0,hard,17,FA,-111.5758655334518,111.5758655334518,0,1,8.628017300041392
100.0,hard,17,PSO,-111.65058265814375,111.65058265814375,0,1,2.1383194000227377
100.0,hard,17,GA,-111.66273214306622,111.66273214306622,0,1,4.245664499991108
100.0,hard,17,ACO,-108.27391447779242,108.27391447779242,0,1,3.8420255000237375
100.0,hard,18,ABC,-0.619518999839272,100.61951899983927,1,0,3.7893110000295565
100.0,hard,18,GWO,104.32520566863624,95.67479433136376,2,0,3.414244699990377
100.0,hard,18,FA,104.44623455777956,95.55376544222044,2,0,10.312097400019411
100.0,hard,18,PSO,97.47480983808816,102.52519016191184,2,0,2.19990730000427
100.0,hard,18,GA,-1.3645425177689816,101.36454251776898,1,0,4.442530700005591
100.0,hard,18,ACO,104.26469312907402,95.73530687092598,2,0,3.861079199996311
100.0,hard,19,ABC,-107.8344234563248,107.8344234563248,0,1,3.8175137999933213
100.0,hard,19,GWO,96.39671498040452,103.60328501959548,2,0,3.41156979999505
100.0,hard,19,FA,-12.410705187739751,112.41070518773975,1,0,8.570293399970978
100.0,hard,19,PSO,-12.208188208839104,112.2081882088391,1,0,2.117971599975135
100.0,hard,19,GA,-110.09817518072077,110.09817518072077,0,1,4.367355800000951
100.0,hard,19,ACO,-110.11603054887281,110.11603054887281,0,1,3.851075599959586
100.0,hard,20,ABC,-1.8723308548584896,101.87233085485849,1,0,3.8047825999674387
100.0,hard,20,GWO,103.5625957696637,96.4374042303363,2,0,3.3918666999670677
100.0,hard,20,FA,103.5625957696637,96.4374042303363,2,0,16.875327899993863
100.0,hard,20,PSO,-1.2265396275194433,101.22653962751944,1,0,2.137279399961699
100.0,hard,20,GA,93.79189334880617,106.20810665119383,2,0,4.442446500004735
100.0,hard,20,ACO,-1.0991399182316286,101.09913991823163,1,0,3.880793599993922
100.0,hard,21,ABC,-114.46551672569875,114.46551672569875,0,1,3.8406103999586776
100.0,hard,21,GWO,-109.26721604287931,109.26721604287931,0,1,3.462006200046744
100.0,hard,21,FA,-114.67800482768516,114.67800482768516,0,1,8.55942549998872
100.0,hard,21,PSO,-114.8112946965536,114.8112946965536,0,1,2.143276400049217
100.0,hard,21,GA,-114.6592331939099,114.6592331939099,0,1,4.371969999978319
100.0,hard,21,ACO,-114.7557930028782,114.7557930028782,0,1,3.9049579999991693
100.0,hard,22,ABC,6.568623577653028,93.43137642234697,1,0,3.872590899991337
100.0,hard,22,GWO,104.3321294702442,95.6678705297558,2,0,3.4158411999815144
100.0,hard,22,FA,107.29174262907603,92.70825737092397,2,0,8.748668299987912
100.0,hard,22,PSO,106.50432051992487,93.49567948007513,2,0,2.4090928999939933
100.0,hard,22,GA,107.06068016317036,92.93931983682964,2,0,4.867035799950827
100.0,hard,22,ACO,104.31779653181393,95.68220346818607,2,0,4.37052890000632
100.0,hard,23,ABC,-99.4506737772032,99.4506737772032,0,1,4.051248400006443
100.0,hard,23,GWO,104.32770272165307,95.67229727834693,2,0,3.475387900019996
100.0,hard,23,FA,105.2040961103356,94.7959038896644,2,0,8.510106400004588
100.0,hard,23,PSO,-3.7712529678581177,103.77125296785812,1,0,2.2343542000162415
100.0,hard,23,GA,-3.722619844178112,103.72261984417811,1,0,4.390516999992542
100.0,hard,23,ACO,104.29604476410375,95.70395523589625,2,0,3.9361645000171848
100.0,hard,24,ABC,4.876468916441723,95.12353108355828,1,0,3.7676337999873795
100.0,hard,24,GWO,104.32614325243472,95.67385674756528,2,0,3.3745700000436045
100.0,hard,24,FA,103.4338262115143,96.5661737884857,2,0,9.243011400045361
100.0,hard,24,PSO,98.57529472852154,101.42470527147846,2,0,2.131276000000071
100.0,hard,24,GA,98.57493828177023,101.42506171822977,2,0,4.307639400009066
100.0,hard,24,ACO,104.31918762184418,95.68081237815582,2,0,3.850949799991213
100.0,hard,25,ABC,1.2843383616070412,98.71566163839296,1,0,3.7947521999594755
100.0,hard,25,GWO,104.28876123424882,95.71123876575118,2,0,3.3836252000182867
100.0,hard,25,FA,107.06902318691992,92.93097681308008,2,0,8.532847099995706
100.0,hard,25,PSO,98.56125866732637,101.43874133267363,2,0,2.1723105999990366
100.0,hard,25,GA,0.8856249907123868,99.11437500928761,1,0,4.367838400008623
100.0,hard,25,ACO,104.31536295530015,95.68463704469985,2,0,3.857117300038226
100.0,hard,26,ABC,-107.26236144775605,107.26236144775605,0,1,3.806713999947533
100.0,hard,26,GWO,-93.32177760112434,93.32177760112434,0,1,3.475026000000071
100.0,hard,26,FA,-16.21759003667617,116.21759003667617,1,0,8.607008099963423
100.0,hard,26,PSO,-14.473825051406081,114.47382505140608,1,0,2.125374600000214
100.0,hard,26,GA,-14.573155134216705,114.5731551342167,1,0,4.199174300010782
100.0,hard,26,ACO,-113.41032775267435,113.41032775267435,0,1,3.844255899952259
100.0,hard,27,ABC,96.61480541374377,103.38519458625623,2,0,3.8062748000374995
100.0,hard,27,GWO,102.32855670011855,97.67144329988145,2,0,3.419489199994132
100.0,hard,27,FA,98.98339162740714,101.01660837259286,2,0,9.671125199995004
100.0,hard,27,PSO,96.32405032158762,103.67594967841238,2,0,2.1285653000231832
100.0,hard,27,GA,96.33399456484067,103.66600543515933,2,0,4.216405500017572
100.0,hard,27,ACO,102.32855670011855,97.67144329988145,2,0,3.8627053999807686
100.0,hard,28,ABC,-113.09533858042782,113.09533858042782,0,1,3.7852161999908276
100.0,hard,28,GWO,-8.248373701286155,108.24837370128616,1,0,3.4417085999739356
100.0,hard,28,FA,-113.05352231950056,113.05352231950056,0,1,8.76705409999704
100.0,hard,28,PSO,-111.42022914745567,111.42022914745567,0,1,2.1339912000112236
100.0,hard,28,GA,-113.12647563335311,113.12647563335311,0,1,4.496145000040997
100.0,hard,28,ACO,-113.2087645044059,113.2087645044059,0,1,4.124732099997345
100.0,hard,29,ABC,-99.24710341470481,99.24710341470481,0,1,4.299955299997237
100.0,hard,29,GWO,104.26325500633527,95.73674499366473,2,0,3.4204392999527045
100.0,hard,29,FA,-1.652176821554022,101.65217682155402,1,0,8.625580299994908
100.0,hard,29,PSO,-8.781553813426939,108.78155381342694,1,0,2.1284760999842547
100.0,hard,29,GA,86.772759758483,113.227240241517,2,0,4.166356100002304
100.0,hard,29,ACO,104.30469722028117,95.69530277971883,2,0,3.8714824999915436
100.0,highdim,0,ABC,-113.5054027971318,113.5054027971318,0,1,5.586818800016772
100.0,highdim,0,GWO,-105.89082876112528,105.89082876112528,0,1,5.029609499964863
100.0,highdim,0,FA,-105.92190878115778,105.92190878115778,0,1,10.39817529998254
100.0,highdim,0,PSO,-113.49028379127218,113.49028379127218,0,1,3.268046199984383
100.0,highdim,0,GA,-113.39331011368898,113.39331011368898,0,1,7.76331539999228
100.0,highdim,0,ACO,-105.89082876112528,105.89082876112528,0,1,5.851342900015879
100.0,highdim,1,ABC,-111.47006861810115,111.47006861810115,0,1,5.662224699975923
100.0,highdim,1,GWO,-7.017449929034441,107.01744992903444,1,0,5.158402299974114
100.0,highdim,1,FA,-7.017449929034441,107.01744992903444,1,0,22.63069129997166
100.0,highdim,1,PSO,-109.70811064388349,109.70811064388349,0,1,3.196658600005321
100.0,highdim,1,GA,-109.59661060596498,109.59661060596498,0,1,7.865718099987134
100.0,highdim,1,ACO,-7.017449929034441,107.01744992903444,1,0,5.884163399983663
100.0,highdim,2,ABC,-107.66402180194922,107.66402180194922,0,1,5.701453499961644
100.0,highdim,2,GWO,0.21476910741183985,99.78523089258816,1,0,5.077755499980412
100.0,highdim,2,FA,0.03174133833027781,99.96825866166972,1,0,10.685305199993309
100.0,highdim,2,PSO,-11.013606636424441,111.01360663642444,1,0,3.7195821999921463
100.0,highdim,2,GA,-11.015498504908408,111.01549850490841,1,0,8.21433829999296
100.0,highdim,2,ACO,0.21476910741183985,99.78523089258816,1,0,5.833456999971531
100.0,highdim,3,ABC,-100.57053757438266,100.57053757438266,0,1,5.644765399978496
100.0,highdim,3,GWO,3.6643071342800084,96.33569286571999,1,0,5.028911000001244
100.0,highdim,3,FA,6.611853809766174,93.38814619023383,1,0,9.869418199989013
100.0,highdim,3,PSO,-8.179861128758901,108.1798611287589,1,0,3.1737569000106305
100.0,highdim,3,GA,-9.023080254450548,109.02308025445055,1,0,7.641715999983717
100.0,highdim,3,ACO,3.618037078968868,96.38196292103113,1,0,5.84091129997978
100.0,highdim,4,ABC,-104.5516243874152,104.5516243874152,0,1,5.596420099958777
100.0,highdim,4,GWO,3.6705104823297603,96.32948951767024,1,0,5.031121300009545
100.0,highdim,4,FA,101.50814696226237,98.49185303773763,2,0,22.554754899989348
100.0,highdim,4,PSO,-105.11313531135823,105.11313531135823,0,1,3.235475299996324
100.0,highdim,4,GA,-102.02203068617537,102.02203068617537,0,1,7.6999562999699265
100.0,highdim,4,ACO,3.655662297830972,96.34433770216903,1,0,5.818293199990876
100.0,highdim,5,ABC,-111.58659064045207,111.58659064045207,0,1,5.549473599996418
100.0,highdim,5,GWO,-4.768868868989713,104.76886886898971,1,0,5.014489400025923
100.0,highdim,5,FA,-4.768868868989713,104.76886886898971,1,0,22.549180299974978
100.0,highdim,5,PSO,-110.5884173236557,110.5884173236557,0,1,3.328173899964895
100.0,highdim,5,GA,-110.83298979933691,110.83298979933691,0,1,7.7824307000264525
100.0,highdim,5,ACO,-4.768868868989713,104.76886886898971,1,0,5.905654199945275
100.0,highdim,6,ABC,-111.56829949834098,111.56829949834098,0,1,5.630548099987209
100.0,highdim,6,GWO,-6.772701337637002,106.772701337637,1,0,5.050990799965803
100.0,highdim,6,FA,-6.772701337637002,106.772701337637,1,0,22.397111499973107
100.0,highdim,6,PSO,-112.79333515422185,112.79333515422185,0,1,3.238569700042717
100.0,highdim,6,GA,-113.11995775210822,113.11995775210822,0,1,7.821872500004247
100.0,highdim,6,ACO,-6.772701337637002,106.772701337637,1,0,5.841490800026804
100.0,highdim,7,ABC,-112.65416951201489,112.65416951201489,0,1,5.75472779996926
100.0,highdim,7,GWO,-9.053112340021897,109.0531123400219,1,0,5.286074000003282
100.0,highdim,7,FA,-9.053112340021897,109.0531123400219,1,0,23.570429800020065
100.0,highdim,7,PSO,-108.98049248051488,108.98049248051488,0,1,3.186946500034537
100.0,highdim,7,GA,-112.64556235286031,112.64556235286031,0,1,7.842158199986443
100.0,highdim,7,ACO,-9.053112340021897,109.0531123400219,1,0,5.8515993999899365
100.0,highdim,8,ABC,-103.24017153419224,103.24017153419224,0,1,5.656088599993382
100.0,highdim,8,GWO,3.974679236799844,96.02532076320016,1,0,5.026957999973092
100.0,highdim,8,FA,6.387331768058701,93.6126682319413,1,0,9.880432299978565
100.0,highdim,8,PSO,5.595980239589494,94.4040197604105,1,0,3.170725600037258
100.0,highdim,8,GA,-103.6933618561986,103.6933618561986,0,1,8.118302899994887
100.0,highdim,8,ACO,3.654808870732282,96.34519112926772,1,0,5.894327100017108
100.0,highdim,9,ABC,-109.30190330313856,109.30190330313856,0,1,5.579400100046769
100.0,highdim,9,GWO,-14.084341083307876,114.08434108330788,1,0,5.034654800023418
100.0,highdim,9,FA,-15.570457682819665,115.57045768281967,1,0,9.823413599980995
100.0,highdim,9,PSO,-113.58677936056041,113.58677936056041,0,1,3.199244700022973
100.0,highdim,9,GA,-109.09439302829084,109.09439302829084,0,1,7.692064499948174
100.0,highdim,9,ACO,-14.084341083307876,114.08434108330788,1,0,5.845468899991829
100.0,highdim,10,ABC,-113.74101094532419,113.74101094532419,0,1,5.567106499976944
100.0,highdim,10,GWO,-102.00742345843513,102.00742345843513,0,1,5.020109299977776
100.0,highdim,10,FA,-102.00742345843513,102.00742345843513,0,1,22.940553099964745
100.0,highdim,10,PSO,-113.37590492420507,113.37590492420507,0,1,3.152517899987288
100.0,highdim,10,GA,-113.64041106685123,113.64041106685123,0,1,7.756720700010192
100.0,highdim,10,ACO,-106.51302907611698,106.51302907611698,0,1,5.8517209000419825
100.0,highdim,11,ABC,-109.57680690459156,109.57680690459156,0,1,5.602121400006581
100.0,highdim,11,GWO,-0.9681924577861594,100.96819245778616,1,0,5.043848900008015
100.0,highdim,11,FA,-0.9681924577861594,100.96819245778616,1,0,22.42245399998501
100.0,highdim,11,PSO,-109.30288310106906,109.30288310106906,0,1,3.210583400039468
100.0,highdim,11,GA,-109.67545022460094,109.67545022460094,0,1,8.041275100025814
100.0,highdim,11,ACO,-0.9681924577861594,100.96819245778616,1,0,6.683619700022973
100.0,highdim,12,ABC,-105.56938902468488,105.56938902468488,0,1,6.254230799968354
100.0,highdim,12,GWO,3.663549734532353,96.33645026546765,1,0,5.651011299982201
100.0,highdim,12,FA,4.1034018299971535,95.89659817000285,1,0,10.887831399973948
100.0,highdim,12,PSO,-105.57478517351633,105.57478517351633,0,1,3.5270349999773316
100.0,highdim,12,GA,-106.01007208522776,106.01007208522776,0,1,8.598613499954809
100.0,highdim,12,ACO,3.661250729856363,96.33874927014364,1,0,6.5516090000164695
100.0,highdim,13,ABC,-109.56116681870687,109.56116681870687,0,1,5.901134999992792
100.0,highdim,13,GWO,-99.87271193272908,99.87271193272908,0,1,4.984455200028606
100.0,highdim,13,FA,-99.87271193272908,99.87271193272908,0,1,22.661274400015827
100.0,highdim,13,PSO,-109.54370526928793,109.54370526928793,0,1,3.1894322000443935
100.0,highdim,13,GA,-109.55406050343342,109.55406050343342,0,1,7.909603500040248
100.0,highdim,13,ACO,-99.87271193272908,99.87271193272908,0,1,5.906362700043246
100.0,highdim,14,ABC,-2.3733653254185896,102.37336532541859,1,0,5.6443014999968
100.0,highdim,14,GWO,3.6639860318504702,96.33601396814953,1,0,5.035215899988543
100.0,highdim,14,FA,7.109563907245885,92.89043609275411,1,0,9.678024500026368
100.0,highdim,14,PSO,5.574288491780152,94.42571150821985,1,0,3.168683099967893
100.0,highdim,14,GA,6.011918256447203,93.9880817435528,1,0,8.12645139999222
100.0,highdim,14,ACO,3.660420021113552,96.33957997888645,1,0,5.939370899985079
100.0,highdim,15,ABC,-110.46902765610348,110.46902765610348,0,1,5.692637100000866
100.0,highdim,15,GWO,3.665978398746276,96.33402160125372,1,0,5.37314660003176
100.0,highdim,15,FA,8.441608370834999,91.558391629165,1,0,10.11124669999117
100.0,highdim,15,PSO,-110.90490707877927,110.90490707877927,0,1,3.286289499956183
100.0,highdim,15,GA,-106.86366159922143,106.86366159922143,0,1,7.860859200009145
100.0,highdim,15,ACO,3.651292331089408,96.34870766891059,1,0,5.851015100022778
100.0,highdim,16,ABC,-99.64413453176304,99.64413453176304,0,1,5.577321299992036
100.0,highdim,16,GWO,4.002219369279544,95.99778063072046,1,0,5.081787600007374
100.0,highdim,16,FA,4.952148231999985,95.04785176800002,1,0,22.4212242999929
100.0,highdim,16,PSO,-3.789387027075975,103.78938702707597,1,0,3.210900599951856
100.0,highdim,16,GA,-3.7887210471382247,103.78872104713822,1,0,7.68682770000305
100.0,highdim,16,ACO,3.648218014793315,96.35178198520669,1,0,5.895251500012819
100.0,highdim,17,ABC,-108.9739983349322,108.9739983349322,0,1,5.576930399984121
100.0,highdim,17,GWO,3.6687643148735987,96.3312356851264,1,0,5.060797899961472
100.0,highdim,17,FA,5.832987379097915,94.16701262090209,1,0,9.83803290000651
100.0,highdim,17,PSO,-107.98245419071402,107.98245419071402,0,1,3.176223899994511
100.0,highdim,17,GA,-108.6187449400565,108.6187449400565,0,1,7.746244999987539
100.0,highdim,17,ACO,3.6578255286683543,96.34217447133165,1,0,5.923321400012355
100.0,highdim,18,ABC,-104.38775905177276,104.38775905177276,0,1,5.752641599974595
100.0,highdim,18,GWO,-6.299786935559553,106.29978693555955,1,0,5.08562189998338
100.0,highdim,18,FA,-6.299786935559553,106.29978693555955,1,0,24.248238499974832
100.0,highdim,18,PSO,-11.298395049405258,111.29839504940526,1,0,3.530977000016719
100.0,highdim,18,GA,-11.345501869470638,111.34550186947064,1,0,8.629449200001545
100.0,highdim,18,ACO,-6.299786935559553,106.29978693555955,1,0,6.502210900012869
100.0,highdim,19,ABC,-115.58093523297202,115.58093523297202,0,1,6.343336799996905
100.0,highdim,19,GWO,-9.901121660107492,109.90112166010749,1,0,5.649665799981449
100.0,highdim,19,FA,-9.901121660107492,109.90112166010749,1,0,24.97989100002451
100.0,highdim,19,PSO,-112.87994589394015,112.87994589394015,0,1,3.6375544000184163
100.0,highdim,19,GA,-115.5488183669785,115.5488183669785,0,1,8.724276099994313
100.0,highdim,19,ACO,-9.901121660107492,109.90112166010749,1,0,6.4972246999968775
100.0,highdim,20,ABC,-102.92764717658764,102.92764717658764,0,1,6.275137899967376
100.0,highdim,20,GWO,3.9511327740886486,96.04886722591135,1,0,5.532553499971982
100.0,highdim,20,FA,5.910418713869873,94.08958128613013,1,0,10.742469099990558
100.0,highdim,20,PSO,-106.61113575703664,106.61113575703664,0,1,3.5147862000158057
100.0,highdim,20,GA,-106.69335605628444,106.69335605628444,0,1,8.60495239996817
100.0,highdim,20,ACO,3.659325605244689,96.34067439475531,1,0,6.503706399991643
100.0,highdim,21,ABC,-96.64463337003092,96.64463337003092,0,1,6.290796400047839
100.0,highdim,21,GWO,3.6639296739681697,96.33607032603183,1,0,5.39732589997584
100.0,highdim,21,FA,106.65519521686629,93.34480478313371,2,0,9.779779799981043
100.0,highdim,21,PSO,6.41189612538885,93.58810387461115,1,0,3.163735700014513
100.0,highdim,21,GA,4.481525916309991,95.51847408369001,1,0,8.169558499997947
100.0,highdim,21,ACO,3.6515760952620724,96.34842390473793,1,0,5.953237999987323
100.0,highdim,22,ABC,-104.10177495698605,104.10177495698605,0,1,5.538497799949255
100.0,highdim,22,GWO,3.676282404608955,96.32371759539105,1,0,5.007828400004655
100.0,highdim,22,FA,6.8005090850315355,93.19949091496846,1,0,9.840911899984349
100.0,highdim,22,PSO,-102.92750537683176,102.92750537683176,0,1,3.18305719998898
100.0,highdim,22,GA,5.37758613550767,94.62241386449233,1,0,8.29505670000799
100.0,highdim,22,ACO,3.661631010936105,96.3383689890639,1,0,5.81292100000428
100.0,highdim,23,ABC,2.203665245013795,97.7963347549862,1,0,5.604192500002682
100.0,highdim,23,GWO,3.914789216246021,96.08521078375398,1,0,5.033236499992199
100.0,highdim,23,FA,6.130888107823395,93.8691118921766,1,0,9.938469399989117
100.0,highdim,23,PSO,6.411844608341767,93.58815539165823,1,0,3.2123313000192866
100.0,highdim,23,GA,5.972966427250853,94.02703357274915,1,0,8.285596199973952
100.0,highdim,23,ACO,3.659401500642062,96.34059849935794,1,0,6.275703199964482
100.0,highdim,24,ABC,-90.72481742985964,90.72481742985964,0,1,6.312903099984396
100.0,highdim,24,GWO,3.669566269891405,96.3304337301086,1,0,5.616843800002243
100.0,highdim,24,FA,11.874703224362179,88.12529677563782,1,0,11.913175399997272
100.0,highdim,24,PSO,5.578745074985164,94.42125492501484,1,0,3.5436454999726266
100.0,highdim,24,GA,5.549314206287093,94.4506857937129,1,0,9.005125399969984
100.0,highdim,24,ACO,3.6621258585418133,96.33787414145819,1,0,6.708253499993589
100.0,highdim,25,ABC,-110.4029318256387,110.4029318256387,0,1,6.248157900001388
100.0,highdim,25,GWO,-2.266089827602258,102.26608982760226,1,0,5.5421261000446975
100.0,highdim,25,FA,-105.44046680905882,105.44046680905882,0,1,10.397929099970497
100.0,highdim,25,PSO,-110.23503874593693,110.23503874593693,0,1,3.1557159000076354
100.0,highdim,25,GA,-110.47338543731017,110.47338543731017,0,1,7.6653170000063255
100.0,highdim,25,ACO,-2.266089827602258,102.26608982760226,1,0,5.844422199996188
100.0,highdim,26,ABC,-105.06557114127001,105.06557114127001,0,1,5.595872899983078
100.0,highdim,26,GWO,3.665589846795399,96.3344101532046,1,0,5.08441720000701
100.0,highdim,26,FA,4.5796890945591,95.4203109054409,1,0,10.004134399991017
100.0,highdim,26,PSO,-105.44521848601109,105.44521848601109,0,1,3.1684679000172764
100.0,highdim,26,GA,-104.56156052915227,104.56156052915227,0,1,8.29319920000853
100.0,highdim,26,ACO,2.7513943608277884,97.24860563917221,1,0,6.0211945999762975
100.0,highdim,27,ABC,-97.45819551251489,97.45819551251489,0,1,5.5309172999695875
100.0,highdim,27,GWO,3.665795263712539,96.33420473628746,1,0,5.060942100011744
100.0,highdim,27,FA,106.34201102716203,93.65798897283797,2,0,9.789259499986656
100.0,highdim,27,PSO,5.028597685082687,94.97140231491731,1,0,3.218956500000786
100.0,highdim,27,GA,4.455486303526499,95.5445136964735,1,0,8.060798199963756
100.0,highdim,27,ACO,3.655501085763561,96.34449891423644,1,0,5.882377400004771
100.0,highdim,28,ABC,-108.17290796699304,108.17290796699304,0,1,5.713555600028485
100.0,highdim,28,GWO,1.3359357566878174,98.66406424331218,1,0,5.108524599985685
100.0,highdim,28,FA,1.3359357566878174,98.66406424331218,1,0,25.289756799989846
100.0,highdim,28,PSO,-107.53131791403837,107.53131791403837,0,1,3.5314472999889404
100.0,highdim,28,GA,-108.18162406330657,108.18162406330657,0,1,8.631774800014682
100.0,highdim,28,ACO,1.3359357566878174,98.66406424331218,1,0,6.42593119997764
100.0,highdim,29,ABC,-107.88503982671655,107.88503982671655,0,1,6.276891200046521
100.0,highdim,29,GWO,3.9161084964001702,96.08389150359983,1,0,5.53957329998957
100.0,highdim,29,FA,5.704027463416338,94.29597253658366,1,0,9.90292279998539
100.0,highdim,29,PSO,-106.72974510238566,106.72974510238566,0,1,3.129032199969515
100.0,highdim,29,GA,-106.964551461507,106.964551461507,0,1,8.134213700017426
100.0,highdim,29,ACO,3.919773978110797,96.0802260218892,1,0,6.528877999982797
1000.0,base,0,ABC,-116.09809531011298,116.09809531011298,0,1,4.0689184999791905
1000.0,base,0,GWO,-104.97267187183058,104.97267187183058,0,1,3.3662599000381306
1000.0,base,0,FA,-114.92840826489889,114.92840826489889,0,1,8.400591399986297
1000.0,base,0,PSO,-115.69578488702875,115.69578488702875,0,1,2.1262497999705374
1000.0,base,0,GA,-116.0425241148285,116.0425241148285,0,1,4.21164300001692
1000.0,base,0,ACO,-109.98251756921051,109.98251756921051,0,1,3.8963195999967866
1000.0,base,1,ABC,-110.2911746823488,110.2911746823488,0,1,3.780686700018123
1000.0,base,1,GWO,-104.26400790478885,104.26400790478885,0,1,3.3952233000309207
1000.0,base,1,FA,-110.27444988515802,110.27444988515802,0,1,8.563840200018603
1000.0,base,1,PSO,-109.4928212645697,109.4928212645697,0,1,2.1899896999821067
1000.0,base,1,GA,-110.25584715437682,110.25584715437682,0,1,4.242616400006227
1000.0,base,1,ACO,-109.84381488726756,109.84381488726756,0,1,3.866113400028553
1000.0,base,2,ABC,-110.07747200849052,110.07747200849052,0,1,3.8121683999779634
1000.0,base,2,GWO,-94.16274207877862,94.16274207877862,0,1,3.394587999966461
1000.0,base,2,FA,-107.96115962635842,107.96115962635842,0,1,8.67196080001304
1000.0,base,2,PSO,-109.95589724018733,109.95589724018733,0,1,2.1505729999626055
1000.0,base,2,GA,-110.14477549787739,110.14477549787739,0,1,4.413640599988867
1000.0,base,2,ACO,-110.1820682126521,110.1820682126521,0,1,4.364175499998964
1000.0,base,3,ABC,-111.2645463036128,111.2645463036128,0,1,4.265391199965961
1000.0,base,3,GWO,-111.37045551922199,111.37045551922199,0,1,3.8233247000025585
1000.0,base,3,FA,-111.08706566673601,111.08706566673601,0,1,9.540227799967397
1000.0,base,3,PSO,-111.5633984566664,111.5633984566664,0,1,2.3809020000044256
1000.0,base,3,GA,-111.48029720215757,111.48029720215757,0,1,4.787131100019906
1000.0,base,3,ACO,-111.56332951505343,111.56332951505343,0,1,4.3075574999675155
1000.0,base,4,ABC,892.3565685883492,107.64343141165084,1,0,4.253983500006143
1000.0,base,4,GWO,903.7047090609029,96.2952909390971,1,0,3.7399737000232562
1000.0,base,4,FA,899.1198004279743,100.88019957202567,1,0,16.8542512000422
1000.0,base,4,PSO,906.0813067741335,93.91869322586643,1,0,2.3622003000346012
1000.0,base,4,GA,905.0467244172595,94.9532755827405,1,0,4.92841920000501
1000.0,base,4,ACO,903.6547657879199,96.34523421208003,1,0,4.466904900036752
1000.0,base,5,ABC,-100.73757776983707,100.73757776983707,0,1,3.877597799990326
1000.0,base,5,GWO,903.6657305591162,96.3342694408838,1,0,3.3710447000339627
1000.0,base,5,FA,905.029609789044,94.97039021095603,1,0,7.970399800047744
1000.0,base,5,PSO,-101.81071357813194,101.81071357813194,0,1,2.1031569000333548
1000.0,base,5,GA,895.8559217336469,104.1440782663531,1,0,4.243361900036689
1000.0,base,5,ACO,903.6328367214555,96.36716327854444,1,0,3.8791595999500714
1000.0,base,6,ABC,-102.77485077568063,102.77485077568063,0,1,3.832244899997022
1000.0,base,6,GWO,-90.15111253776487,90.15111253776487,0,1,3.3777236999594606
1000.0,base,6,FA,907.2119721972008,92.78802780279919,1,0,8.103164600033779
1000.0,base,6,PSO,-102.27440202846998,102.27440202846998,0,1,2.1273386999964714
1000.0,base,6,GA,904.6162802271363,95.38371977286373,1,0,4.305919100006577
1000.0,base,6,ACO,903.6472116235223,96.35278837647772,1,0,3.8296350999735296
1000.0,base,7,ABC,-115.29300612166534,115.29300612166534,0,1,3.783409300027415
1000.0,base,7,GWO,888.9966862949461,111.00331370505387,1,0,3.380384000018239
1000.0,base,7,FA,-112.46366037437363,112.46366037437363,0,1,8.724195700022392
1000.0,base,7,PSO,-115.39862772574992,115.39862772574992,0,1,2.281889899983071
1000.0,base,7,GA,-115.33268915041984,115.33268915041984,0,1,4.58942069998011
1000.0,base,7,ACO,-115.40123914761472,115.40123914761472,0,1,3.887236699985806
1000.0,base,8,ABC,-111.38176499475597,111.38176499475597,0,1,3.8327896000118926
1000.0,base,8,GWO,895.2033726821031,104.79662731789686,1,0,3.392008499999065
1000.0,base,8,FA,895.2033726821031,104.79662731789686,1,0,16.451740900054574
